"","Monitoring_Location_ID","Characteristic_Name","Organization_ID","Activity_ID","Monitoring_Location_Name","Monitoring_Location_State","Monitoring_Location_Latitude","Monitoring_Location_Longitude","Monitoring_Location_Type","Activity_Type","Activity_Start_Date","Project_ID","Activity_Media","Sample_Collection_Method_ID","Sample_Collection_Method_Context","Sample_Collection_Method_Name","Result_Status","CAS_#","Result_Value_Type","Result_Value","Result_Unit","Result_Qualifier_1","Detection_Limit_Type1","Detection_Limit_Value","Detection_Limit_Unit","Analytical_Method_ID","Analytical_Method_Context","Analytical_Method_Name","Laboratory_Name","Subject_Taxonomic_Name","Characteristic_Name_abr","Waterbody","Location_ID","Region","Latitude","Longitude"
"43","CON0005","1-octanesulfonic acid, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","27619-97-2","Actual",6.2,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","6:2 FTSA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"44","CON0005","perfluoroheptanoic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",9.5,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHpA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"45","CON0005","1-pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-91-4","Actual",0,"ng/l",NA,"Method Detection Level",0.371,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeS","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"46","CON0005","perfluorooctanoic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",10.4,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"47","CON0005","perfluorooctane sulfonic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",0,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOS","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"48","CON0005","perfluorobutanesulfonic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBS","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"49","CON0005","1-heptanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-92-8","Actual",3.56,"ng/l",NA,"Method Detection Level",1.93,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHps","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"50","CON0005","perfluorohexanesulfonic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","355-46-4","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxS","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"51","CON0005","fluorotelomer sulfonate 4:2","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","757124-72-4","Actual",10.3,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","4:2 FTSA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"52","CON0005","perfluorononanoic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-95-1","Actual",3.34,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFNA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"53","CON0005","perfluorohexanoic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","307-24-4","Actual",6.31,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"54","CON0005","perfluorovaleric acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-90-3","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"55","CON0005","heptafluorobutyric acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-22-4","Actual",0,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"56","CON0005","perfluorodecanoic acid","MDE_EASP","2022FTC_CONC_SW1","Route 68","West Virginia",39.6031,-77.8219,"River/Stream","Sample-Routine",2022-09-21,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",2.28,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFDA","Conococheague Ck","Route 68","Western","39 16.189","77 49.313"
"57","GUN0211","heptafluorobutyric acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-22-4","Actual",0,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"58","GUN0211","perfluorobutanesulfonic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-73-5","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFBS","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"59","GUN0211","perfluorohexanesulfonic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","355-46-4","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxS","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"60","GUN0211","perfluorooctanoic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-67-1","Actual",2.11,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"61","GUN0211","1-pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-91-4","Actual",0,"ng/l",NA,"Method Detection Level",0.371,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeS","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"62","GUN0211","perfluorononanoic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-95-1","Actual",1.66,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFNA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"63","GUN0211","perfluorodecanoic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",1.19,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFDA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"64","GUN0211","perfluorooctane sulfonic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",0,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOS","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"65","GUN0211","perfluoroheptanoic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-85-9","Actual",2.2,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHpA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"66","GUN0211","1-heptanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","375-92-8","Actual",0.941,"ng/l",NA,"Method Detection Level",1.93,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHps","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"67","GUN0211","perfluorovaleric acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-90-3","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"68","GUN0211","1-octanesulfonic acid, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","27619-97-2","Actual",2.48,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","6:2 FTSA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"69","GUN0211","perfluorohexanoic acid","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","307-24-4","Actual",1.44,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFHxA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"70","GUN0211","fluorotelomer sulfonate 4:2","MDE_EASP","2022FTC_LOCH_SW1","Loch Raven Reservoir","Maryland",39.4885,-76.6082,"Riverine Impoundment","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","757124-72-4","Actual",2.59,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","4:2 FTSA","Loch Raven Reservoir","Gunpowder","Metro","39 29.304","76 36.510"
"71","GUN0401","fluorotelomer sulfonate 4:2","MDE_EASP","2022FTC_PRET_SW1","Gunpowder","Maryland",39.6385,-76.7107,"Reservoir","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","757124-72-4","Actual",1.46,"ng/l",NA,"Method Detection Level",1.34,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","4:2 FTSA","Prettyboy Reservoir","Gunpowder","Metro","39 38.311","76 42.642"
"72","GUN0401","perfluorooctane sulfonic acid","MDE_EASP","2022FTC_PRET_SW1","Gunpowder","Maryland",39.6385,-76.7107,"Reservoir","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","1763-23-1","Actual",0,"ng/l",NA,"Method Detection Level",0.814,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFOS","Prettyboy Reservoir","Gunpowder","Metro","39 38.311","76 42.642"
"73","GUN0401","perfluorovaleric acid","MDE_EASP","2022FTC_PRET_SW1","Gunpowder","Maryland",39.6385,-76.7107,"Reservoir","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","2706-90-3","Actual",0,"ng/l",NA,"Method Detection Level",0.671,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFPeA","Prettyboy Reservoir","Gunpowder","Metro","39 38.311","76 42.642"
"74","GUN0401","perfluorodecanoic acid","MDE_EASP","2022FTC_PRET_SW1","Gunpowder","Maryland",39.6385,-76.7107,"Reservoir","Sample-Routine",2022-11-09,"FTSAMPLECOL2022","Water","MBL-001","MDE_EASP","Water Sampler","Final","335-76-2","Actual",0.732,"ng/l",NA,"Method Detection Level",2.03,"ng/l","537.1","USEPA","Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)","GEL Laboratories","water","PFDA","Prettyboy Reservoir","Gunpowder","Metro","39 38.311","76 42.642"
